timestamp,ghi,dhi,dni,temp_air,wind_speed,relative_humidity,shading_ratio,avg_ghi_agrivoltaic,soil_moisture,power_output,dli_open,dli_agri,et_open,et_agri,water_savings,daily_production,ghi_open_field_w_m2,ghi_agrivoltaic_w_m2,temp_open_field_c,temp_agrivoltaic_c,wind_speed_m_s,relative_humidity_percent,panel_tilt_degrees
2022-01-16 07:00:00+00:00,18.0,18.0,0.0,9.89,2.55,92.5,0.0,18.0,47.986,0.0145,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,18.0,18.0,9.89,8.690000000000001,2.55,92.5,6.403500895273859
2022-01-16 08:00:00+00:00,61.0,61.0,0.0,10.66,2.41,92.5,0.0,61.0,47.746,0.049,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,61.0,61.0,10.66,9.46,2.41,92.5,23.697206438063905
2022-01-16 09:00:00+00:00,83.0,83.0,0.0,11.82,2.55,89.3,0.0,83.0,47.47,0.0662,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,83.0,83.0,11.82,10.62,2.55,89.3,55.00000000000001
2022-01-16 10:00:00+00:00,405.0,143.0,589.25,12.64,2.9,86.25,0.18,357.84,48.462,0.113,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,405.0,300.2,12.64,11.44,2.9,86.25,33.76193756824217
2022-01-16 11:00:00+00:00,428.0,157.0,576.15,13.27,3.79,80.35,0.4,319.6,50.49,0.2858,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,428.0,297.92,13.27,12.07,3.79,80.35,6.288616110712993
2022-01-16 12:00:00+00:00,272.0,218.0,120.52,13.17,4.28,77.5,0.44,248.24,51.222,0.1785,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,272.0,252.56,13.17,11.97,4.28,77.5,22.74512195503156
2022-01-16 13:00:00+00:00,59.0,59.0,0.0,13.07,4.55,74.75,0.26,59.0,49.868,0.0469,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,59.0,59.0,13.07,11.87,4.55,74.75,46.81136251010503
2022-01-16 14:00:00+00:00,72.0,72.0,0.0,12.94,4.28,72.1,0.0,72.0,47.268,0.0572,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,72.0,72.0,12.94,11.74,4.28,72.1,37.96685495346532
2022-01-16 15:00:00+00:00,54.0,46.0,64.69,12.26,3.79,77.35,0.0,54.0,47.44,0.0367,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,54.0,54.0,12.26,11.06,3.79,77.35,12.678165984900293
2022-01-16 16:00:00+00:00,0.0,0.0,0.0,11.56,3.79,83.1,0.0,0.0,47.688,0.0,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,0.0,0.0,11.56,10.36,3.79,83.1,0.0
2022-01-16 17:00:00+00:00,0.0,0.0,0.0,10.96,4.14,92.55,0.0,0.0,47.808,0.0,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,0.0,0.0,10.96,9.760000000000002,4.14,92.55,0.0
2022-01-16 18:00:00+00:00,0.0,0.0,0.0,11.09,4.34,92.55,0.0,0.0,47.782,0.0,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,0.0,0.0,11.09,9.89,4.34,92.55,0.0
2022-01-16 19:00:00+00:00,0.0,0.0,0.0,11.05,4.83,92.55,0.0,0.0,47.79,0.0,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,0.0,0.0,11.05,9.85,4.83,92.55,0.0
2022-01-16 20:00:00+00:00,0.0,0.0,0.0,11.24,5.17,92.55,0.0,0.0,47.752,0.0,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,0.0,0.0,11.24,10.04,5.17,92.55,0.0
2022-01-16 21:00:00+00:00,0.0,0.0,0.0,11.01,5.52,95.9,0.0,0.0,47.798,0.0,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,0.0,0.0,11.01,9.81,5.52,95.9,0.0
2022-01-16 22:00:00+00:00,0.0,0.0,0.0,11.0,6.14,92.55,0.0,0.0,47.8,0.0,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,0.0,0.0,11.0,9.8,6.14,92.55,0.0
2022-01-16 23:00:00+00:00,0.0,0.0,0.0,11.23,6.41,89.3,0.0,0.0,47.754,0.0,7.9075,6.7507,1.1221,1.0485,0.0736,0.8479,0.0,0.0,11.23,10.03,6.41,89.3,0.0
2022-01-17 00:00:00+00:00,0.0,0.0,0.0,11.26,6.69,89.3,0.0,0.0,47.748,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.26,10.06,6.69,89.3,0.0
2022-01-17 01:00:00+00:00,0.0,0.0,0.0,11.36,6.76,89.3,0.0,0.0,47.728,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.36,10.16,6.76,89.3,0.0
2022-01-17 02:00:00+00:00,0.0,0.0,0.0,11.38,6.0,92.55,0.0,0.0,47.724,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.38,10.18,6.0,92.55,0.0
2022-01-17 03:00:00+00:00,0.0,0.0,0.0,11.34,5.52,92.55,0.0,0.0,47.732,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.34,10.14,5.52,92.55,0.0
2022-01-17 04:00:00+00:00,0.0,0.0,0.0,11.43,5.17,92.55,0.0,0.0,47.714,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.43,10.23,5.17,92.55,0.0
2022-01-17 05:00:00+00:00,0.0,0.0,0.0,11.4,4.83,92.55,0.0,0.0,47.72,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.4,10.2,4.83,92.55,0.0
2022-01-17 06:00:00+00:00,0.0,0.0,0.0,11.43,5.1,92.55,0.0,0.0,47.714,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.43,10.23,5.1,92.55,0.0
2022-01-17 07:00:00+00:00,53.0,43.0,87.87,11.48,5.45,89.3,0.0,53.0,47.598,0.0345,5.9399,5.9284,0.953,0.9523,0.0007,0.791,53.0,53.0,11.48,10.28,5.45,89.3,6.51166600206459
2022-01-17 08:00:00+00:00,153.0,117.0,137.83,11.49,5.24,89.3,0.0,153.0,47.396,0.0931,5.9399,5.9284,0.953,0.9523,0.0007,0.791,153.0,153.0,11.49,10.29,5.24,89.3,23.860955914364133
2022-01-17 09:00:00+00:00,270.0,170.0,266.7,11.86,5.1,89.3,0.0,270.0,47.088,0.1344,5.9399,5.9284,0.953,0.9523,0.0007,0.791,270.0,260.0,11.86,10.66,5.1,89.3,55.00000000000001
2022-01-17 10:00:00+00:00,153.0,152.0,2.24,12.15,5.24,86.2,0.18,152.82,49.064,0.1202,5.9399,5.9284,0.953,0.9523,0.0007,0.791,153.0,152.6,12.15,10.95,5.24,86.2,33.75355490738306
2022-01-17 11:00:00+00:00,181.0,177.0,8.45,12.07,5.31,86.2,0.4,179.4,51.224,0.1422,5.9399,5.9284,0.953,0.9523,0.0007,0.791,181.0,179.08,12.07,10.87,5.31,86.2,6.419831485703266
2022-01-17 12:00:00+00:00,100.0,100.0,0.0,12.29,4.55,89.35,0.44,100.0,51.742,0.0795,5.9399,5.9284,0.953,0.9523,0.0007,0.791,100.0,100.0,12.29,11.09,4.55,89.35,22.488283322014627
2022-01-17 13:00:00+00:00,111.0,111.0,0.0,11.9,4.97,83.15,0.28,111.0,50.198,0.0882,5.9399,5.9284,0.953,0.9523,0.0007,0.791,111.0,111.0,11.9,10.7,4.97,83.15,46.52376402506022
2022-01-17 14:00:00+00:00,108.0,103.0,18.38,11.62,4.28,89.3,0.0,108.0,47.46,0.082,5.9399,5.9284,0.953,0.9523,0.0007,0.791,108.0,108.0,11.62,10.42,4.28,89.3,38.84458211605204
2022-01-17 15:00:00+00:00,21.0,21.0,0.0,11.43,3.66,89.3,0.0,21.0,47.672,0.0169,5.9399,5.9284,0.953,0.9523,0.0007,0.791,21.0,21.0,11.43,10.23,3.66,89.3,12.979330292666882
2022-01-17 16:00:00+00:00,0.0,0.0,0.0,11.46,3.1,86.15,0.0,0.0,47.708,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.46,10.260000000000002,3.1,86.15,0.0
2022-01-17 17:00:00+00:00,0.0,0.0,0.0,11.28,2.76,89.3,0.0,0.0,47.744,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.28,10.08,2.76,89.3,0.0
2022-01-17 18:00:00+00:00,0.0,0.0,0.0,10.95,2.41,86.1,0.0,0.0,47.81,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,10.95,9.75,2.41,86.1,0.0
2022-01-17 19:00:00+00:00,0.0,0.0,0.0,11.09,2.62,86.1,0.0,0.0,47.782,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,11.09,9.89,2.62,86.1,0.0
2022-01-17 20:00:00+00:00,0.0,0.0,0.0,10.91,2.48,86.1,0.0,0.0,47.818,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,10.91,9.71,2.48,86.1,0.0
2022-01-17 21:00:00+00:00,0.0,0.0,0.0,10.91,2.62,86.1,0.0,0.0,47.818,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,10.91,9.71,2.62,86.1,0.0
2022-01-17 22:00:00+00:00,0.0,0.0,0.0,10.74,2.41,89.25,0.0,0.0,47.852,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,10.74,9.54,2.41,89.25,0.0
2022-01-17 23:00:00+00:00,0.0,0.0,0.0,10.73,2.21,89.25,0.0,0.0,47.854,0.0,5.9399,5.9284,0.953,0.9523,0.0007,0.791,0.0,0.0,10.73,9.53,2.21,89.25,0.0
2022-01-18 00:00:00+00:00,0.0,0.0,0.0,10.47,2.07,89.25,0.0,0.0,47.906,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,10.47,9.27,2.07,89.25,0.0
2022-01-18 01:00:00+00:00,0.0,0.0,0.0,10.22,1.93,92.5,0.0,0.0,47.956,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,10.22,9.02,1.93,92.5,0.0
2022-01-18 02:00:00+00:00,0.0,0.0,0.0,9.79,1.93,95.85,0.0,0.0,48.042,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,9.79,8.59,1.93,95.85,0.0
2022-01-18 03:00:00+00:00,0.0,0.0,0.0,9.1,1.93,95.85,0.0,0.0,48.18,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,9.1,7.899999999999999,1.93,95.85,0.0
2022-01-18 04:00:00+00:00,0.0,0.0,0.0,9.04,2.07,95.85,0.0,0.0,48.192,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,9.04,7.839999999999999,2.07,95.85,0.0
2022-01-18 05:00:00+00:00,0.0,0.0,0.0,8.71,2.41,95.85,0.0,0.0,48.258,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,8.71,7.510000000000001,2.41,95.85,0.0
2022-01-18 06:00:00+00:00,0.0,0.0,0.0,8.44,1.79,95.85,0.0,0.0,48.312,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,8.44,7.239999999999999,1.79,95.85,0.0
2022-01-18 07:00:00+00:00,60.0,45.0,129.83,8.06,1.38,95.8,0.0,60.0,48.268,0.0366,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,60.0,60.0,8.06,6.86,1.38,95.8,6.628113891376013
2022-01-18 08:00:00+00:00,115.0,107.0,30.39,8.4,1.52,95.85,0.0,115.0,48.09,0.0862,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,115.0,115.0,8.4,7.2,1.52,95.85,24.039046783204945
2022-01-18 09:00:00+00:00,108.0,108.0,0.0,10.26,1.66,92.5,0.0,108.0,47.732,0.0864,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,108.0,108.0,10.26,9.06,1.66,92.5,54.97393546625163
2022-01-18 10:00:00+00:00,145.0,144.0,2.22,11.91,1.38,83.15,0.18,144.82,49.128,0.1141,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,145.0,144.6,11.91,10.71,1.38,83.15,33.73606020695164
2022-01-18 11:00:00+00:00,158.0,157.0,2.1,13.1,1.38,74.75,0.38,157.62,50.864,0.1243,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,158.0,157.52,13.1,11.9,1.38,74.75,6.542943300729431
2022-01-18 12:00:00+00:00,185.0,179.0,13.2,13.46,1.38,72.2,0.44,182.36,51.338,0.1415,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,185.0,182.72,13.46,12.260000000000002,1.38,72.2,22.23556288934801
2022-01-18 13:00:00+00:00,237.0,184.0,137.28,13.4,0.97,74.75,0.28,222.16,49.646,0.1444,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,237.0,237.0,13.4,12.2,0.97,74.75,46.23615441683839
2022-01-18 14:00:00+00:00,103.0,100.0,10.89,13.36,0.62,72.1,0.0,103.0,47.122,0.0791,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,103.0,103.0,13.36,12.16,0.62,72.1,39.7763231403583
2022-01-18 15:00:00+00:00,46.0,43.0,22.97,13.12,0.28,74.75,0.0,46.0,47.284,0.0342,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,46.0,46.0,13.12,11.92,0.28,74.75,13.285716439515747
2022-01-18 16:00:00+00:00,0.0,0.0,0.0,12.78,0.28,77.45,0.0,0.0,47.444,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,12.78,11.58,0.28,77.45,0.0
2022-01-18 17:00:00+00:00,0.0,0.0,0.0,12.36,0.69,80.2,0.0,0.0,47.528,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,12.36,11.16,0.69,80.2,0.0
2022-01-18 18:00:00+00:00,0.0,0.0,0.0,10.9,1.03,83.05,0.0,0.0,47.82,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,10.9,9.7,1.03,83.05,0.0
2022-01-18 19:00:00+00:00,0.0,0.0,0.0,9.54,1.59,89.15,0.0,0.0,48.092,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,9.54,8.34,1.59,89.15,0.0
2022-01-18 20:00:00+00:00,0.0,0.0,0.0,9.4,1.38,89.15,0.0,0.0,48.12,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,9.4,8.200000000000001,1.38,89.15,0.0
2022-01-18 21:00:00+00:00,0.0,0.0,0.0,8.85,1.38,92.4,0.0,0.0,48.23,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,8.85,7.649999999999999,1.38,92.4,0.0
2022-01-18 22:00:00+00:00,0.0,0.0,0.0,7.82,1.59,95.8,0.0,0.0,48.436,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,7.82,6.62,1.59,95.8,0.0
2022-01-18 23:00:00+00:00,0.0,0.0,0.0,7.24,1.72,95.8,0.0,0.0,48.552,0.0,5.9526,5.8362,0.7956,0.7864,0.0093,0.847,0.0,0.0,7.24,6.04,1.72,95.8,0.0
2022-01-19 00:00:00+00:00,0.0,0.0,0.0,6.72,1.93,92.35,0.0,0.0,48.656,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,6.72,5.52,1.93,92.35,0.0
2022-01-19 01:00:00+00:00,0.0,0.0,0.0,6.63,2.0,92.35,0.0,0.0,48.674,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,6.63,5.43,2.0,92.35,0.0
2022-01-19 02:00:00+00:00,0.0,0.0,0.0,6.96,2.07,92.35,0.0,0.0,48.608,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,6.96,5.76,2.07,92.35,0.0
2022-01-19 03:00:00+00:00,0.0,0.0,0.0,7.12,2.14,95.8,0.0,0.0,48.576,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,7.12,5.92,2.14,95.8,0.0
2022-01-19 04:00:00+00:00,0.0,0.0,0.0,7.14,2.21,95.8,0.0,0.0,48.572,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,7.14,5.94,2.21,95.8,0.0
2022-01-19 05:00:00+00:00,0.0,0.0,0.0,7.11,2.14,95.8,0.0,0.0,48.578,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,7.11,5.91,2.14,95.8,0.0
2022-01-19 06:00:00+00:00,0.0,0.0,0.0,7.02,2.07,95.8,0.0,0.0,48.596,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,7.02,5.819999999999999,2.07,95.8,0.0
2022-01-19 07:00:00+00:00,85.0,34.0,434.54,7.44,1.86,92.35,0.0,85.0,48.342,0.0282,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,85.0,85.0,7.44,6.24,1.86,92.35,6.752782503460947
2022-01-19 08:00:00+00:00,237.0,66.0,644.17,8.66,1.59,95.85,0.0,237.0,47.794,0.0533,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,237.0,237.0,8.66,7.46,1.59,95.85,24.23155343824861
2022-01-19 09:00:00+00:00,370.0,79.0,765.95,10.56,1.31,86.05,0.0,370.0,47.148,0.0633,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,370.0,340.9,10.56,9.36,1.31,86.05,54.87945225703216
2022-01-19 10:00:00+00:00,454.0,89.0,805.83,12.12,1.1,77.35,0.18,388.3,48.468,0.0708,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,454.0,308.0,12.12,10.92,1.1,77.35,33.70960109289005
2022-01-19 11:00:00+00:00,488.0,89.0,832.0,13.28,0.83,69.55,0.38,336.38,50.168,0.308,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,488.0,296.48,13.28,12.08,0.83,69.55,6.657954323206884
2022-01-19 12:00:00+00:00,387.0,182.0,447.64,14.0,0.9,64.85,0.42,300.9,50.626,0.1797,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,387.0,313.2,14.0,12.8,0.9,64.85,21.987193896972204
2022-01-19 13:00:00+00:00,378.0,82.0,759.75,14.26,1.52,64.85,0.28,295.12,49.192,0.0648,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,378.0,378.0,14.26,13.06,1.52,64.85,45.9488296273566
2022-01-19 14:00:00+00:00,193.0,121.0,257.93,14.13,1.72,64.85,0.0,193.0,46.788,0.0953,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,193.0,193.0,14.13,12.93,1.72,64.85,40.76968455426378
2022-01-19 15:00:00+00:00,97.0,38.0,439.87,13.57,1.52,69.65,0.0,97.0,47.092,0.0302,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,97.0,97.0,13.57,12.37,1.52,69.65,13.597210643515425
2022-01-19 16:00:00+00:00,0.0,0.0,0.0,12.52,1.59,74.7,0.0,0.0,47.496,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,12.52,11.32,1.59,74.7,0.0
2022-01-19 17:00:00+00:00,0.0,0.0,0.0,11.15,1.66,83.05,0.0,0.0,47.77,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,11.15,9.95,1.66,83.05,0.0
2022-01-19 18:00:00+00:00,0.0,0.0,0.0,9.61,1.66,89.15,0.0,0.0,48.078,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,9.61,8.41,1.66,89.15,0.0
2022-01-19 19:00:00+00:00,0.0,0.0,0.0,9.69,1.45,89.15,0.0,0.0,48.062,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,9.69,8.49,1.45,89.15,0.0
2022-01-19 20:00:00+00:00,0.0,0.0,0.0,9.32,1.38,92.45,0.0,0.0,48.136,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,9.32,8.120000000000001,1.38,92.45,0.0
2022-01-19 21:00:00+00:00,0.0,0.0,0.0,8.78,1.38,92.4,0.0,0.0,48.244,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,8.78,7.579999999999999,1.38,92.4,0.0
2022-01-19 22:00:00+00:00,0.0,0.0,0.0,8.22,1.38,95.8,0.0,0.0,48.356,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,8.22,7.0200000000000005,1.38,95.8,0.0
2022-01-19 23:00:00+00:00,0.0,0.0,0.0,8.03,1.24,92.4,0.0,0.0,48.394,0.0,15.8358,13.3437,1.6092,1.4188,0.1904,0.8936,0.0,0.0,8.03,6.829999999999999,1.24,92.4,0.0
2022-01-20 00:00:00+00:00,0.0,0.0,0.0,7.85,1.17,95.8,0.0,0.0,48.43,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,7.85,6.65,1.17,95.8,0.0
2022-01-20 01:00:00+00:00,0.0,0.0,0.0,7.36,1.17,92.35,0.0,0.0,48.528,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,7.36,6.16,1.17,92.35,0.0
2022-01-20 02:00:00+00:00,0.0,0.0,0.0,7.09,1.17,92.35,0.0,0.0,48.582,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,7.09,5.89,1.17,92.35,0.0
2022-01-20 03:00:00+00:00,0.0,0.0,0.0,6.72,1.24,92.35,0.0,0.0,48.656,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,6.72,5.52,1.24,92.35,0.0
2022-01-20 04:00:00+00:00,0.0,0.0,0.0,6.3,1.24,92.3,0.0,0.0,48.74,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,6.3,5.1,1.24,92.3,0.0
2022-01-20 05:00:00+00:00,0.0,0.0,0.0,6.09,1.31,88.95,0.0,0.0,48.782,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,6.09,4.89,1.31,88.95,0.0
2022-01-20 06:00:00+00:00,0.0,0.0,0.0,5.9,1.31,88.95,0.0,0.0,48.82,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,5.9,4.7,1.31,88.95,0.0
2022-01-20 07:00:00+00:00,87.0,35.0,435.86,6.52,1.24,85.75,0.0,87.0,48.522,0.0294,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,87.0,87.0,6.52,5.319999999999999,1.24,85.75,6.885608529810067
2022-01-20 08:00:00+00:00,242.0,67.0,653.6,8.21,0.97,85.85,0.0,242.0,47.874,0.0542,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,242.0,242.0,8.21,7.010000000000001,0.97,85.85,24.438567070939342
2022-01-20 09:00:00+00:00,379.0,79.0,784.19,11.48,0.83,74.55,0.0,379.0,46.946,0.0631,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,379.0,349.0,11.48,10.28,0.83,74.55,54.776689164267374
2022-01-20 10:00:00+00:00,466.0,86.0,833.49,13.3,0.55,67.05,0.18,397.6,48.208,0.0682,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,466.0,314.0,13.3,12.1,0.55,67.05,33.67433539172133
2022-01-20 11:00:00+00:00,503.0,82.0,871.97,14.46,0.34,58.25,0.38,343.02,49.902,0.3135,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,503.0,300.92,14.46,13.260000000000002,0.34,58.25,6.764886613063912
2022-01-20 12:00:00+00:00,481.0,75.0,879.89,15.09,0.9,58.35,0.42,310.48,50.22,0.1384,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,481.0,334.84,15.09,13.89,0.9,58.35,21.743388589275263
2022-01-20 13:00:00+00:00,393.0,75.0,808.75,15.22,1.38,60.5,0.28,303.96,48.97,0.0591,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,393.0,393.0,15.22,14.02,1.38,60.5,45.66207381688292
2022-01-20 14:00:00+00:00,261.0,65.0,693.08,14.88,1.66,64.95,0.0,261.0,46.502,0.0513,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,261.0,261.0,14.88,13.68,1.66,64.95,41.83452625352993
2022-01-20 15:00:00+00:00,102.0,39.0,457.41,14.07,1.59,72.3,0.0,102.0,46.982,0.031,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,102.0,102.0,14.07,12.87,1.59,72.3,13.913704380267497
2022-01-20 16:00:00+00:00,0.0,0.0,0.0,12.92,1.66,77.5,0.0,0.0,47.416,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,12.92,11.72,1.66,77.5,0.031016209903978
2022-01-20 17:00:00+00:00,0.0,0.0,0.0,11.27,1.52,89.3,0.0,0.0,47.746,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,11.27,10.07,1.52,89.3,0.0
2022-01-20 18:00:00+00:00,0.0,0.0,0.0,10.58,1.17,89.25,0.0,0.0,47.884,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,10.58,9.38,1.17,89.25,0.0
2022-01-20 19:00:00+00:00,0.0,0.0,0.0,11.19,0.83,86.1,0.0,0.0,47.762,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,11.19,9.99,0.83,86.1,0.0
2022-01-20 20:00:00+00:00,0.0,0.0,0.0,10.92,0.48,86.1,0.0,0.0,47.816,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,10.92,9.72,0.48,86.1,0.0
2022-01-20 21:00:00+00:00,0.0,0.0,0.0,10.55,0.21,89.25,0.0,0.0,47.89,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,10.55,9.35,0.21,89.25,0.0
2022-01-20 22:00:00+00:00,0.0,0.0,0.0,10.08,0.21,92.5,0.0,0.0,47.984,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,10.08,8.88,0.21,92.5,0.0
2022-01-20 23:00:00+00:00,0.0,0.0,0.0,9.6,0.55,95.85,0.0,0.0,48.08,0.0,17.2873,14.1395,1.7982,1.5348,0.2634,0.808,0.0,0.0,9.6,8.4,0.55,95.85,0.0
2022-01-21 00:00:00+00:00,0.0,0.0,0.0,9.24,0.69,95.85,0.0,0.0,48.152,0.0,2.8306,2.8306,0.5388,0.5388,0.0,0.4851,0.0,0.0,9.24,8.040000000000001,0.69,95.85,0.0
2022-01-21 01:00:00+00:00,0.0,0.0,0.0,8.83,0.76,95.85,0.0,0.0,48.234,0.0,2.8306,2.8306,0.5388,0.5388,0.0,0.4851,0.0,0.0,8.83,7.63,0.76,95.85,0.0
2022-01-21 02:00:00+00:00,0.0,0.0,0.0,8.63,0.41,95.85,0.0,0.0,48.274,0.0,2.8306,2.8306,0.5388,0.5388,0.0,0.4851,0.0,0.0,8.63,7.430000000000001,0.41,95.85,0.0
2022-01-21 03:00:00+00:00,0.0,0.0,0.0,8.54,0.34,95.85,0.0,0.0,48.292,0.0,2.8306,2.8306,0.5388,0.5388,0.0,0.4851,0.0,0.0,8.54,7.339999999999999,0.34,95.85,0.0
2022-01-21 04:00:00+00:00,0.0,0.0,0.0,8.57,0.48,95.85,0.0,0.0,48.286,0.0,2.8306,2.8306,0.5388,0.5388,0.0,0.4851,0.0,0.0,8.57,7.37,0.48,95.85,0.0
